transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2023-01-04 15:34:45,2023-01-04,MMS,"Maximus, Inc.",Francis David,GC,S - Sale,74.68,"-3,632","10,026",-27%,"-$271,238",0.0,0.0
2023-01-13 18:49:56,2023-01-12,IRDM,Iridium Communications Inc.,Desch Matthew J,CEO,S - Sale,60.07,"-30,067","518,464",-5%,"-$1,806,125",0.0,0.0
2023-01-19 18:20:16,2023-01-17,ENSG,"Ensign Group, Inc",Blouin Ann Scott,Dir,S - Sale,98.29,-125,"16,427",-1%,"-$12,286",0.0,0.0
2023-01-18 17:30:32,2023-01-13,AKRO,"Akero Therapeutics, Inc.",Yale Catriona,Chief Development Officer,S - Sale,50.53,"-5,000","81,268",-6%,"-$252,651",0.0,0.0
2023-01-23 19:25:59,2022-07-15,AMAT,Applied Materials Inc /de,Nalamasu Omkaram,"SVP, CTO",S - Sale,94.47,-200,"223,659",0%,"-$18,894",0.0,0.0
2023-01-31 10:50:45,2023-01-30,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2000.93,+21,"360,335",0%,"+$42,020",0.0,0.0
2023-01-25 17:09:42,2023-01-23,TER,"Teradyne, Inc",Johnson Mercedes,Dir,S - Sale,100.0,-750,"19,737",-4%,"-$75,000",0.0,0.0
2023-01-24 16:34:40,2023-01-20,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,71.32,"-20,000","1,827,241",-1%,"-$1,426,400",0.0,0.0
2023-01-05 16:46:16,2023-01-03,MDB,"Mongodb, Inc.",Gordon Michael Lawrence,"COO, CFO",S - Sale,199.31,"-2,060","92,302",-2%,"-$410,579",0.0,0.0
2023-01-09 17:54:18,2023-01-05,WDAY,"Workday, Inc.",Larson Barbara A,CFO,S - Sale,161.73,"-1,491","75,097",-2%,"-$241,135",0.0,0.0
2023-01-18 10:30:08,2023-01-17,CCOI,"Cogent Communications Holdings, Inc.",Chang John B.,GC,S - Sale,66.0,"-1,000","50,360",-2%,"-$66,000",0.0,0.0
2023-01-27 16:46:47,2023-01-27,URI,"United Rentals, Inc.",Limoges Andrew B.,"VP, Controller",S - Sale,432.0,-519,"2,235",-19%,"-$224,208",0.0,0.0
2023-01-04 16:44:46,2023-01-03,ADI,Analog Devices Inc,Doluca Tunc,Dir,S - Sale,165.57,"-1,700","698,384",0%,"-$281,469",0.0,0.0
2023-01-11 18:49:09,2023-01-11,ADSK,"Autodesk, Inc.",Hope Stephen W.,"VP, Chief Accounting Officer",S - Sale,195.66,-394,"3,074",-11%,"-$77,090",0.0,0.0
2023-01-11 21:26:09,2023-01-09,AZO,Autozone Inc,Rhodes William C III,"COB, Pres, CEO",S - Sale,2443.31,"-5,000","19,214",-21%,"-$12,216,560",0.0,0.0
2023-01-03 17:32:52,2022-12-29,ABT,Abbott Laboratories,Karam Sammy,SVP,S - Sale,108.75,"-4,200","26,462",-14%,"-$456,750",0.0,0.0
2023-01-11 11:35:46,2023-01-10,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2065.88,+21,"360,062",0%,"+$43,383",0.0,0.0
2023-01-31 16:33:12,2023-01-30,AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,87.63,+572,"2,357,289",0%,"+$50,127",0.0,0.0
2023-01-20 16:22:58,2023-01-18,MS,Morgan Stanley,Grossman Eric F,"Chief Legal, Admin Officer",S - Sale,97.11,"-120,000","235,234",-34%,"-$11,653,788",0.0,0.0
2023-01-06 16:05:37,2023-01-05,AZO,Autozone Inc,Mrkonic George R Jr,Dir,S - Sale,2441.21,-138,"3,764",-4%,"-$337,693",0.0,0.0
2023-01-09 17:43:50,2023-01-05,WDAY,"Workday, Inc.",Bozzini James,"COO, EVP",S - Sale,161.72,"-4,389","328,911",-1%,"-$709,778",0.0,0.0
2023-01-18 17:26:59,2023-01-13,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,71.07,"-20,000","1,867,241",-1%,"-$1,421,300",0.0,0.0
2023-01-03 16:48:06,2022-12-30,SPG,Simon Property Group Inc /de/,Smith Daniel C.,Dir,P - Purchase,116.42,+326,"24,407",+1%,"+$37,953",0.0,0.0
2023-01-13 17:01:36,2023-01-12,JBL,Jabil Inc,Ferri Roberto,"SVP, Global Sales",S - Sale,76.42,"-4,500","39,824",-10%,"-$343,890",0.0,0.0
2023-01-30 18:16:51,2023-01-26,TRUP,"Trupanion, Inc.",Rawlings Darryl,CEO,S - Sale,54.33,"-4,000","853,109",0%,"-$217,311",0.0,0.0
2023-01-27 16:22:33,2023-01-25,AA,Alcoa Corp,Jones Tammi A,"EVP, CHRO",S - Sale,51.87,"-1,100","50,078",-2%,"-$57,057",0.0,0.0
2023-01-06 16:32:09,2023-01-05,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,122.27,"-8,614","508,226",-2%,"-$1,053,208",0.0,0.0
2023-01-06 17:14:35,2023-01-06,MAA,Mid America Apartment Communities Inc.,Delpriore Robert J.,"EVP, GC",S - Sale,153.85,-868,"50,052",-2%,"-$133,542",0.0,0.0
2023-01-09 19:03:37,2023-01-06,PLL,Piedmont Lithium Inc.,Phillips Keith D.,"Pres, CEO",S - Sale,50.36,-705,"128,277",-1%,"-$35,504",0.0,0.0
2023-01-05 12:54:55,2023-01-03,RMD,Resmed Inc,Pendarvis David,Chief Administrative Officer,S - Sale,210.07,"-1,500","97,172",-2%,"-$315,105",0.0,0.0
2023-01-06 16:17:51,2023-01-06,ALB,Albemarle Corp,Tozier Scott,"EVP, CFO",S - Sale,220.0,"-1,719","65,030",-3%,"-$378,180",0.0,0.0
2023-01-27 11:23:22,2023-01-26,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2110.1,+21,"360,293",0%,"+$44,312",0.0,0.0
2023-01-19 17:43:16,2023-01-17,KRYS,"Krystal Biotech, Inc.",Krishnan Krish S,"Pres, CEO, 10%",S - Sale,80.79,"-50,000","3,555,951",-1%,"-$4,039,744",0.0,0.0
2023-01-13 16:59:54,2023-01-11,INSP,"Inspire Medical Systems, Inc.",Buchholz Richard,CFO,S - Sale,250.03,"-12,500","36,837",-25%,"-$3,125,359",0.0,0.0
2023-01-17 21:30:11,2023-01-12,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,116.18,"-7,615","5,587,808",0%,"-$884,741",0.0,0.0
2023-01-24 17:10:15,2023-01-23,JBL,Jabil Inc,Sansone Thomas A,Dir,S - Sale,80.25,"-10,000","1,406,245",-1%,"-$802,500",0.0,0.0
2023-01-23 12:56:24,2023-01-20,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2139.27,+21,"360,209",0%,"+$44,925",0.0,0.0
2023-01-10 18:31:51,2023-01-06,FCFS,"Firstcash Holdings, Inc.",Rippel Douglas Richard,"Dir, 10%",S - Sale,89.68,"-212,060","7,557,740",-3%,"-$19,017,083",0.0,0.0
2023-01-30 18:18:21,2023-01-30,SRE,Sempra Energy,Martin Jeffrey W,"COB, CEO, Pres",S - Sale,161.92,"-15,964","27,700",-37%,"-$2,584,922",0.0,0.0
2023-01-05 16:46:01,2023-01-03,MDB,"Mongodb, Inc.",Pech Cedric,Chief Revenue Officer,S - Sale,199.31,-328,"64,972",-1%,"-$65,374",0.0,0.0
2023-01-24 17:08:18,2023-01-23,SLB,Schlumberger Limited/nv,Guild Howard,Chief Accounting Officer,S - Sale,56.99,"-33,063","35,994",-48%,"-$1,884,260",0.0,0.0
2023-01-09 17:44:51,2023-01-05,WDAY,"Workday, Inc.",Sauer Richard Harry,"GC, Secty",S - Sale,161.72,"-2,351","90,012",-3%,"-$380,200",0.0,0.0
2023-01-18 20:04:00,2023-01-13,AXNX,"Axonics, Inc.",Cohen Raymond W,CEO,S - Sale,65.94,"-40,736","108,899",-27%,"-$2,686,001",0.0,0.0
2023-01-26 19:33:45,2023-01-24,BJ,"Bj'S Wholesale Club Holdings, Inc.",Eddy Robert W.,"Pres, CEO",S - Sale,70.08,"-1,400","191,984",-1%,"-$98,107",0.0,0.0
2023-01-05 20:44:31,2023-01-03,CHRD,Chord Energy Corp,Holroyd Samantha,Dir,S - Sale,135.07,"-1,250","14,490",-8%,"-$168,838",0.0,0.0
2023-01-10 18:20:04,2023-01-09,ASO,"Academy Sports & Outdoors, Inc.",Maini Manish,"SVP, CIO",S - Sale,54.32,"-45,000","102,639",-30%,"-$2,444,400",0.0,0.0
2023-01-09 17:42:42,2023-01-05,WDAY,"Workday, Inc.",Sisco Robynne,"Co-Pres, CFO",S - Sale,161.72,"-4,859","89,799",-5%,"-$785,801",0.0,0.0
2023-01-03 17:00:16,2023-01-03,AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,84.98,+295,"2,351,844",0%,"+$25,069",0.0,0.0
2023-01-31 16:45:36,2023-01-31,TFIN,"Triumph Financial, Inc.",Bradford Debra A,Dir,P - Purchase,54.19,"+1,840","5,836",+46%,"+$99,710",0.0,0.0
2023-01-30 10:33:46,2023-01-27,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2078.66,+21,"360,314",0%,"+$43,652",0.0,0.0
2023-01-13 16:05:47,2023-01-11,FIVE,"Five Below, Inc",Romanko Michael,CMO,S - Sale,191.5,"-3,750","8,901",-30%,"-$718,138",0.0,0.0
2023-01-19 16:23:14,2023-01-18,RL,Ralph Lauren Corp,Louvet Patrice,"Pres, CEO",S - Sale,120.0,"-18,500","220,832",-8%,"-$2,220,000",0.0,0.0
2023-01-05 18:29:06,2023-01-03,TNET,"Trinet Group, Inc.",Chamberlain Paul Edward,Dir,S - Sale,68.6,-125,"35,784",0%,"-$8,575",0.0,0.0
2023-01-13 17:01:47,2023-01-11,JBL,Jabil Inc,Dastoor Michael,"EVP, CFO",S - Sale,74.44,"-57,791","191,607",-23%,"-$4,301,962",0.0,0.0
2023-01-31 07:58:57,2023-01-27,AA,Alcoa Corp,Heeter Jeffrey D.,"EVP, Gen. Counsel",S - Sale,51.21,"-40,130","37,840",-51%,"-$2,055,057",0.0,0.0
2023-01-24 16:32:32,2022-01-23,NDAQ,"Nasdaq, Inc.",Skule Jeremy,EVP,S - Sale,61.75,"-2,100","72,567",-3%,"-$129,675",0.0,0.0
2023-01-10 16:29:48,2023-01-10,K,Kellogg Co,Kellogg W K Foundation Trust,10%,S - Sale,70.93,"-100,000","55,831,838",0%,"-$7,093,330",0.0,0.0
2023-01-19 16:30:43,2023-01-17,ABNB,"Airbnb, Inc.",Balogh Aristotle N,CTO,S - Sale,100.0,"-5,250","197,046",-3%,"-$525,000",0.0,0.0
2023-01-31 16:16:58,2023-01-30,NOW,"Servicenow, Inc.",Smith Paul John,Chief Commercial Officer,S - Sale,447.22,"-2,301",0,-100%,"-$1,029,063",0.0,0.0
2023-01-30 16:20:36,2023-01-27,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,161.66,"-8,614","379,016",-2%,"-$1,392,512",0.0,0.0
2023-01-19 18:44:48,2023-01-17,SILK,Silk Road Medical Inc,Weatherman Elizabeth H,Dir,S - Sale,54.69,"-56,355","159,454",-26%,"-$3,082,224",0.0,0.0
2023-01-11 16:27:55,2023-01-09,ILMN,"Illumina, Inc.",Hoyt Aimee L,"SVP, Chief People Officer",S - Sale,205.57,-871,"2,796",-24%,"-$179,051",0.0,0.0
2023-01-23 13:20:11,2023-01-20,PNFP,Pinnacle Financial Partners Inc,Galante Joseph C,Dir,P - Purchase,72.26,"+1,000","26,508",+4%,"+$72,260",0.0,0.0
2023-01-20 16:20:38,2023-01-18,MS,Morgan Stanley,Gorman James P,"COB, CEO",S - Sale,96.93,"-250,000","1,112,700",-18%,"-$24,233,637",0.0,0.0
2023-01-27 16:16:00,2023-01-26,MU,Micron Technology Inc,Deboer Scott J,"EVP, Technology, Products",S - Sale,62.23,"-20,000","248,340",-7%,"-$1,244,600",0.0,0.0
2023-01-17 17:13:05,2023-01-12,BGNE,"Beigene, Ltd.",Wang Xiaodong,"Chair, Scientific Advisory Brd",S - Sale,260.52,"-5,000","10,871,518",0%,"-$1,302,585",0.0,0.0
2023-01-18 14:44:24,2023-01-17,CIEN,Ciena Corp,Rothenstein David M,"SVP, GC",S - Sale,50.89,"-3,500","256,668",-1%,"-$178,115",0.0,0.0
2023-01-12 08:21:00,2023-01-11,GLPI,"Gaming & Leisure Properties, Inc.",Demchyk Matthew,"SVP, Chief Investment Officer",S - Sale,52.27,"-1,961","34,316",-5%,"-$102,501",0.0,0.0
2023-01-09 17:47:15,2023-01-05,WDAY,"Workday, Inc.",Robinson Douglas A.,Co-Pres,S - Sale,161.73,"-1,444","130,068",-1%,"-$233,533",0.0,0.0
2023-01-26 16:18:00,2023-01-24,HUBS,Hubspot Inc,Shah Dharmesh,CTO,S - Sale,350.79,"-14,719","1,506,697",-1%,"-$5,163,270",0.0,0.0
2023-01-04 19:43:52,2023-01-04,ADSK,"Autodesk, Inc.",Howard Ayanna,Dir,S - Sale,188.17,-410,"4,190",-9%,"-$77,150",0.0,0.0
2023-01-20 16:09:03,2023-01-19,EQIX,Equinix Inc,Meyers Charles J,"CEO, Pres",S - Sale,704.12,"-9,160","7,439",-55%,"-$6,449,723",0.0,0.0
2023-01-09 12:26:36,2023-01-06,GEF,"Greif, Inc",Hilsheimer Lawrence A.,"EVP, CFO",P - Purchase,79.35,+62,"173,419",0%,"+$4,919",0.0,0.0
2023-01-11 16:45:16,2023-01-10,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,129.04,"-8,614","482,384",-2%,"-$1,111,534",0.0,0.0
2023-01-05 18:39:46,2023-01-03,CROX,"Crocs, Inc.",Hart Daniel P,EVP,S - Sale,110.0,"-10,000","247,360",-4%,"-$1,100,000",0.0,0.0
2023-01-12 21:00:20,2023-01-10,RH,Rh,Demilio Mark S,Dir,S - Sale,306.41,"-2,000","38,416",-5%,"-$612,815",0.0,0.0
2023-01-17 16:41:58,2023-01-17,AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,88.86,+282,"2,354,434",0%,"+$25,059",0.0,0.0
2023-01-13 16:16:19,2023-01-12,SAM,Boston Beer Co Inc,O'Boyle Carolyn L.,Chief People Officer,S - Sale,350.0,-50,"2,326",-2%,"-$17,500",0.0,0.0
2023-01-19 16:15:15,2023-01-17,BRKR,Bruker Corp,Friend Cynthia M,Dir,S - Sale,68.26,-921,"11,576",-7%,"-$62,867",0.0,0.0
2023-01-03 16:45:26,2022-12-30,SPG,Simon Property Group Inc /de/,Roe Peggy Fang,Dir,P - Purchase,116.42,+30,"2,016",+2%,"+$3,493",0.0,0.0
2023-01-19 17:10:58,2023-01-17,EXLS,"Exlservice Holdings, Inc.",Miglani Nalin Kumar,"EVP, CHRO",S - Sale,173.69,"-2,750","4,294",-39%,"-$477,648",0.0,0.0
2023-01-27 19:30:13,2023-01-25,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,194.33,"-10,000","15,123,952",0%,"-$1,943,300",0.0,0.0
2023-01-05 19:40:15,2023-01-03,APLS,"Apellis Pharmaceuticals, Inc.",Dunlop A. Sinclair,Dir,S - Sale,50.7,-500,"405,331",0%,"-$25,350",0.0,0.0
2023-01-26 11:46:15,2023-01-25,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2098.82,+21,"360,272",0%,"+$44,075",0.0,0.0
2023-01-06 17:14:34,2023-01-05,SPT,"Sprout Social, Inc.",Del Preto Joseph,"CFO, Treasurer",S - Sale,54.32,"-2,005","117,512",-2%,"-$108,907",0.0,0.0
2023-01-23 16:20:10,2023-01-23,CHCO,City Holding Co,Fisher Robert D,Dir,P - Purchase,89.56,+160,"40,864",0%,"+$14,329",0.0,0.0
2023-01-19 17:12:49,2023-01-18,GWRE,"Guidewire Software, Inc.",Hung Priscilla,"Pres, COO",S - Sale,70.0,"-9,547","57,915",-14%,"-$668,290",0.0,0.0
2023-01-18 14:16:56,2023-01-17,SKY,Skyline Champion Corp,Yost Mark J.,"CEO, Pres",S - Sale,55.46,"-41,823","323,836",-11%,"-$2,319,550",0.0,0.0
2023-01-11 16:11:30,2023-01-11,PVH,Pvh Corp. /de/,Fischer Mark D,"EVP, GC, Sec.",S - Sale,81.0,"-1,732","33,174",-5%,"-$140,292",0.0,0.0
2023-01-17 12:19:00,2023-01-12,SXI,Standex International Corp/de/,Sarcevic Ademir,"VP, CFO, Treasurer",S - Sale,109.11,-154,"13,121",-1%,"-$16,802",0.0,0.0
2023-01-05 18:08:22,2023-01-04,KRYS,"Krystal Biotech, Inc.",Krishnan Krish S,"Pres, CEO, 10%",S - Sale,80.08,"-7,686","3,605,951",0%,"-$615,525",0.0,0.0
2023-01-27 16:49:29,2023-01-27,CIVI,"Civitas Resources, Inc.",Canada Pension Plan Investment Board,10%,S - Sale,61.0,"-4,918,032","16,480,721",-23%,"-$299,999,952",0.0,0.0
2023-01-20 16:30:56,2023-01-18,MS,Morgan Stanley,Akram Raja,Deputy CFO,S - Sale,97.0,"-5,100","118,558",-4%,"-$494,700",0.0,0.0
2023-01-06 16:36:11,2023-01-04,VRSN,Verisign Inc/ca,Kilguss George E III,"EVP, CFO",S - Sale,202.82,"-10,000","121,342",-8%,"-$2,028,163",0.0,0.0
2023-01-11 17:59:37,2023-01-09,CIEN,Ciena Corp,Smith Gary B,"Pres, CEO",S - Sale,52.49,"-3,541","491,028",-1%,"-$185,859",0.0,0.0
2023-01-11 16:46:34,2023-01-11,DCI,Donaldson Co Inc,Scalf Thomas R,Pres,S - Sale,61.0,"-4,500","36,823",-11%,"-$274,500",0.0,0.0
2023-01-25 16:21:18,2023-01-24,MPWR,Monolithic Power Systems Inc,Xiao Deming,Pres of MPS Asia Operations,S - Sale,430.0,"-10,243","252,132",-4%,"-$4,404,490",0.0,0.0
2023-01-17 12:33:02,2023-01-13,MLAB,Mesa Laboratories Inc /co/,Schmieder John Bradley,Dir,S - Sale,191.31,"-1,571","68,976",-2%,"-$300,548",0.0,0.0
2023-01-12 19:06:45,2023-01-11,VRSN,Verisign Inc/ca,Kilguss George E III,"EVP, CFO",S - Sale,210.14,"-25,000","96,342",-21%,"-$5,253,507",0.0,0.0
2023-01-24 21:33:08,2023-01-20,AMAT,Applied Materials Inc /de,Chen Xun,Dir,S - Sale,107.8,-377,"39,868",-1%,"-$40,641",0.0,0.0
2023-01-25 12:24:48,2023-01-24,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2068.23,+21,"360,251",0%,"+$43,433",0.0,0.0
2023-01-04 16:03:25,2023-01-03,SPT,"Sprout Social, Inc.",Barretto Ryan Paul,Pres,S - Sale,56.77,"-5,600","607,942",-1%,"-$317,887",0.0,0.0
2023-01-30 16:51:12,2023-01-27,PSMT,Pricesmart Inc,Souhrada Christopher S,EVP-Club Operations,S - Sale,70.97,"-1,228","4,608",-21%,"-$87,151",0.0,0.0
2023-01-13 19:30:13,2023-01-11,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,188.57,"-10,000","15,143,952",0%,"-$1,885,700",0.0,0.0
2023-01-03 17:14:58,2022-12-29,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,217.44,"-9,600","16,620,059",0%,"-$2,087,448",0.0,0.0
2023-01-04 16:31:35,2022-12-30,KFRC,Kforce Inc,Mitchell Kye L.,Chief Operations Officer,S - Sale,54.69,"-21,132","58,614",-26%,"-$1,155,709",0.0,0.0
2023-01-05 16:21:45,2023-01-03,GLPI,"Gaming & Leisure Properties, Inc.",Ladany Steven,SVP Chief Development Officer,S - Sale,51.43,"-11,546","57,846",-17%,"-$593,814",0.0,0.0
2023-01-31 16:05:54,2023-01-30,INDB,Independent Bank Corp,Oddleifson Christopher,CEO,S - Sale,77.8,"-1,200","95,817",-1%,"-$93,360",0.0,0.0
2023-01-18 19:46:35,2023-01-17,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,150.79,"-8,614","447,928",-2%,"-$1,298,927",0.0,0.0
2023-01-31 16:07:00,2023-01-30,DXCM,Dexcom Inc,Sayer Kevin R,"Pres CEO, COB of",S - Sale,106.15,"-56,844","369,801",-13%,"-$6,034,123",0.0,0.0
2023-01-05 16:53:22,2023-01-03,MPWR,Monolithic Power Systems Inc,Hsing Michael,CEO,S - Sale,344.96,"-14,888","1,126,649",-1%,"-$5,135,764",0.0,0.0
2023-01-12 16:30:16,2023-01-10,KALU,Kaiser Aluminum Corp,West Neal E,"EVP, CFO",S - Sale,84.47,-400,"20,589",-2%,"-$33,788",0.0,0.0
2023-01-24 16:03:12,2023-01-23,VAC,Marriott Vacations Worldwide Corp,Smith Dwight D.,"EVP, CIO",S - Sale,157.0,"-2,627","14,485",-15%,"-$412,439",0.0,0.0
2023-01-23 16:53:06,2023-01-20,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,156.17,"-8,614","422,086",-2%,"-$1,345,222",0.0,0.0
2023-01-10 16:04:56,2023-01-09,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,126.28,"-8,614","490,998",-2%,"-$1,087,807",0.0,0.0
2023-01-04 17:42:57,2023-01-03,MGPI,Mgp Ingredients Inc,Seaberg Karen,"Dir, 10%",S - Sale,103.39,"-3,500","3,078,234",0%,"-$361,867",0.0,0.0
2023-01-09 16:51:43,2023-01-05,UNF,Unifirst Corp,Ross William Masters,EVP,S - Sale,200.0,"-1,231","4,400",-22%,"-$246,200",0.0,0.0
2023-01-20 16:53:42,2023-01-18,MTSI,"Macom Technology Solutions Holdings, Inc.",Dennehy Robert,"SVP, Operations",S - Sale,66.27,"-3,250","58,949",-5%,"-$215,378",0.0,0.0
2023-01-24 17:27:22,2023-01-23,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,154.06,"-8,614","413,472",-2%,"-$1,327,038",0.0,0.0
2023-01-06 15:22:49,2023-01-05,HEI,Heico Corp,Neitzel Julie,Dir,S - Sale,117.32,-926,"16,752",-5%,"-$108,639",0.0,0.0
2023-01-10 16:50:43,2023-01-06,RS,Reliance Steel & Aluminum Co,Hoffman James Donald,Dir,S - Sale,211.45,"-10,000","119,880",-8%,"-$2,114,526",0.0,0.0
2023-01-31 17:45:10,2023-01-30,TFIN,"Triumph Financial, Inc.",Barnes Harrison B.,Dir,P - Purchase,54.79,"+3,921","23,533",+20%,"+$214,837",0.0,0.0
2023-01-13 10:25:20,2023-01-12,CCOI,"Cogent Communications Holdings, Inc.",Chang John B.,GC,S - Sale,64.0,"-1,500","51,360",-3%,"-$96,000",0.0,0.0
2023-01-31 19:09:14,2023-01-27,MU,Micron Technology Inc,Bhatia Manish H,"EVP, Global Operations",S - Sale,63.29,"-50,000","260,347",-16%,"-$3,164,500",0.0,0.0
2023-01-10 16:35:16,2023-01-10,AKAM,Akamai Technologies Inc,Sundaram Mani,"EVP, GM Security",S - Sale,86.42,-123,"5,659",-2%,"-$10,630",0.0,0.0
2023-01-09 17:14:59,2023-01-06,LW,"Lamb Weston Holdings, Inc.",Miller Sharon L.,SVP,S - Sale,100.0,"-5,000","54,117",-8%,"-$500,000",0.0,0.0
2023-01-20 15:30:27,2023-01-17,SEDG,"Solaredge Technologies, Inc.",Adest Meir,Chief Product Officer,S - Sale,315.96,"-5,000","140,485",-3%,"-$1,579,813",0.0,0.0
2023-01-27 18:00:16,2023-01-25,MEG,"Montrose Environmental Group, Inc.",Perlman Richard E,Dir,S - Sale,52.93,"-14,653","834,291",-2%,"-$775,598",0.0,0.0
2023-01-24 12:10:23,2023-01-23,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2119.26,+21,"360,230",0%,"+$44,504",0.0,0.0
2023-01-04 16:25:25,2023-01-04,RGLD,Royal Gold Inc,Libner Paul,"CFO, Treasurer",S - Sale,120.0,-750,"13,515",-5%,"-$90,000",0.0,0.0
2023-01-31 16:22:54,2023-01-27,EXP,Eagle Materials Inc,Kesler Dale Craig,"EVP, CFO",S - Sale,141.78,"-5,000","65,355",-7%,"-$708,910",0.0,0.0
2023-01-20 19:30:10,2023-01-18,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,200.2,"-10,000","15,133,952",0%,"-$2,002,000",0.0,0.0
2023-01-05 17:07:47,2023-01-03,EA,Electronic Arts Inc.,Singh Vijayanthimala,Chief People Officer,S - Sale,123.59,-800,"26,155",-3%,"-$98,872",0.0,0.0
2023-01-18 14:50:40,2023-01-17,CIEN,Ciena Corp,Petrik Andrew C,"VP, CONTROLLER",S - Sale,50.89,"-1,000","32,558",-3%,"-$50,890",0.0,0.0
2023-01-19 17:21:11,2023-01-17,HRI,Herc Holdings Inc,Icahn Carl C,10%,S - Sale,143.35,"-112,157","7,252,367",-2%,"-$16,078,172",0.0,0.0
2023-01-05 17:07:38,2023-01-03,MTSI,"Macom Technology Solutions Holdings, Inc.",Daly Stephen G,"Pres, CEO",S - Sale,63.06,"-2,611","330,583",-1%,"-$164,650",0.0,0.0
2023-01-27 18:24:20,2023-01-25,FCFS,"Firstcash Holdings, Inc.",Rippel Douglas Richard,"Dir, 10%",S - Sale,90.47,"-79,822","7,096,330",-1%,"-$7,221,583",0.0,0.0
2023-01-30 16:37:16,2023-01-30,BECN,Beacon Roofing Supply Inc,"Cd&R Investment Associates Ix, Ltd.",10%,P - Purchase,55.98,"+107,185","15,072,084",+1%,"+$5,999,948",0.0,0.0
2023-01-20 17:13:19,2023-01-18,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,71.48,"-20,000","1,847,241",-1%,"-$1,429,600",0.0,0.0
2023-01-18 13:34:15,2023-01-13,CELH,"Celsius Holdings, Inc.",Milmoe William H.,10%,S - Sale,107.3,"-30,000","64,415",-32%,"-$3,219,000",0.0,0.0
2023-01-05 17:43:01,2023-01-03,SQ,"Block, Inc.",Dale Ajmere,Chief Accounting Officer,S - Sale,64.28,"-1,032","46,892",-2%,"-$66,337",0.0,0.0
2023-01-03 16:34:38,2022-12-30,SPG,Simon Property Group Inc /de/,Glasscock Larry C,Dir,P - Purchase,116.42,+335,"34,785",+1%,"+$39,001",0.0,0.0
2023-01-10 13:23:10,2023-01-09,INTU,Intuit Inc,Chriss James Alexander,"EVP, SBSEG",S - Sale,400.0,-597,344,-63%,"-$238,800",0.0,0.0
2023-01-19 19:04:07,2023-01-17,J,Jacobs Solutions Inc.,Demetriou Steven J.,"CHAIR, CEO",S - Sale,125.95,"-6,666","642,254",-1%,"-$839,583",0.0,0.0
2023-01-31 12:37:05,2023-01-30,NUE,Nucor Corp,Needham Daniel R.,EVP,S - Sale,168.36,"-5,000","61,137",-8%,"-$841,794",0.0,0.0
2023-01-31 16:05:59,2022-08-09,FOXF,Fox Factory Holding Corp,Tutton Christopher,SEE REMARKS (A),S - Sale,103.21,"-8,055","12,133",-40%,"-$831,338",0.0,0.0
2023-01-30 14:05:57,2023-01-26,EFSC,Enterprise Financial Services Corp,Sanborn Richard,Dir,S - Sale,52.06,"-78,338","283,015",-22%,"-$4,078,376",0.0,0.0
2023-01-13 17:01:05,2023-01-12,LW,"Lamb Weston Holdings, Inc.",Jones Gregory W,"VP, CONTROLLER",S - Sale,97.49,"-1,000","6,384",-14%,"-$97,493",0.0,0.0
2023-01-05 17:00:51,2023-01-03,NTAP,"Netapp, Inc.",Kurian George,CEO,S - Sale,60.4,"-2,250","156,976",-1%,"-$135,900",0.0,0.0
